Date & Time,Threshold,Total Test Images,Correct,Mispredicted,Unpredicted,Accuracy,Training Time,Testing Time,EigenValue #0,EigenValue #1,EigenValue #2,EigenValue #3,EigenValue #4,EigenValue #5,EigenValue #6,EigenValue #7,EigenValue #8,EigenValue #9
2016-12-25_10:57,12700,391,139,194,58,35.5499,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:58,12800,391,139,196,56,35.5499,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:58,12900,391,140,198,53,35.8056,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:58,13000,391,141,200,50,36.0614,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:58,13100,391,142,200,49,36.3171,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:58,13200,391,142,202,47,36.3171,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:58,13300,391,144,203,44,36.8286,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:58,13400,391,144,203,44,36.8286,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:58,13500,391,145,205,41,37.0844,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:58,13600,391,145,207,39,37.0844,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:58,13700,391,146,210,35,37.3402,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:58,13800,391,146,211,34,37.3402,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:58,13900,391,146,214,31,37.3402,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:58,14000,391,147,216,28,37.5959,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:58,14100,391,147,218,26,37.5959,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:58,14200,391,147,220,24,37.5959,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:58,14300,391,147,220,24,37.5959,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:58,14400,391,148,222,21,37.8517,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:58,14500,391,148,223,20,37.8517,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:59,14600,391,148,225,18,37.8517,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:59,14700,391,148,225,18,37.8517,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:59,14800,391,148,226,17,37.8517,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:59,14900,391,148,226,17,37.8517,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_10:59,15000,391,148,227,16,37.8517,7770,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:01,500,391,0,3,388,0,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:01,600,391,0,3,388,0,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:01,700,391,0,3,388,0,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:01,800,391,0,3,388,0,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:01,900,391,0,3,388,0,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:01,1000,391,1,3,387,0.255754,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:01,1100,391,1,3,387,0.255754,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:01,1200,391,1,3,387,0.255754,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:01,1300,391,2,3,386,0.511509,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:01,1400,391,3,3,385,0.767263,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:02,1500,391,3,3,385,0.767263,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:02,1600,391,4,3,384,1.02302,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:02,1700,391,6,3,382,1.53453,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:02,1800,391,7,3,381,1.79028,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:02,1900,391,7,3,381,1.79028,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:02,2000,391,7,3,381,1.79028,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:02,2100,391,9,3,379,2.30179,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:02,2200,391,10,3,378,2.55754,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:02,2300,391,12,3,376,3.06905,7332,2,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:02,2400,391,16,3,372,4.09207,7332,2,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:02,2500,391,16,3,372,4.09207,7332,2,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:02,2600,391,17,3,371,4.34783,7332,2,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:02,2700,391,17,3,371,4.34783,7332,2,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:02,2800,391,18,3,370,4.60358,7332,2,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:02,2900,391,21,3,367,5.37084,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:02,3000,391,22,3,366,5.6266,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:02,3100,391,24,3,364,6.13811,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:02,3200,391,28,3,360,7.16113,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:02,3300,391,33,3,355,8.4399,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:03,3400,391,34,3,354,8.69565,7332,4,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:03,3500,391,35,3,353,8.95141,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:03,3600,391,37,3,351,9.46292,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:03,3700,391,40,4,347,10.2302,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:03,3800,391,44,6,341,11.2532,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:03,3900,391,45,6,340,11.509,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:03,4000,391,48,6,337,12.2762,7332,4,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:03,4100,391,48,6,337,12.2762,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:03,4200,391,49,6,336,12.532,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:03,4300,391,52,6,333,13.2992,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:03,4400,391,54,6,331,13.8107,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:03,4500,391,55,6,330,14.0665,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:03,4600,391,56,6,329,14.3223,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:03,4700,391,58,8,325,14.8338,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:03,4800,391,63,8,320,16.1125,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:03,4900,391,65,10,316,16.624,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:03,5000,391,66,11,314,16.8798,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:03,5100,391,66,11,314,16.8798,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:04,5200,391,67,11,313,17.1355,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:04,5300,391,70,13,308,17.9028,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:04,5400,391,74,13,304,18.9258,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:04,5500,391,74,13,304,18.9258,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:04,5600,391,75,13,303,19.1816,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:04,5700,391,79,15,297,20.2046,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:04,5800,391,81,15,295,20.7161,7332,4,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:04,5900,391,81,15,295,20.7161,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:04,6000,391,82,15,294,20.9719,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:04,6100,391,83,15,293,21.2276,7332,4,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:04,6200,391,87,16,288,22.2506,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:04,6300,391,89,17,285,22.7621,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:04,6400,391,90,19,282,23.0179,7332,4,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:04,6500,391,90,20,281,23.0179,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:04,6600,391,91,22,278,23.2737,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:04,6700,391,92,24,275,23.5294,7332,4,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:04,6800,391,93,25,273,23.7852,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:04,6900,391,94,26,271,24.0409,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:05,7000,391,97,31,263,24.8082,7332,4,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:05,7100,391,97,32,262,24.8082,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:05,7200,391,98,36,257,25.0639,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:05,7300,391,98,41,252,25.0639,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:05,7400,391,98,43,250,25.0639,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:05,7500,391,100,44,247,25.5754,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:05,7600,391,101,47,243,25.8312,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:05,7700,391,101,49,241,25.8312,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:05,7800,391,101,51,239,25.8312,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:05,7900,391,102,52,237,26.087,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:05,8000,391,103,58,230,26.3427,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:05,8100,391,103,61,227,26.3427,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:05,8200,391,105,64,222,26.8542,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:05,8300,391,106,68,217,27.11,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:05,8400,391,108,71,212,27.6215,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:05,8500,391,109,74,208,27.8772,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:05,8600,391,110,78,203,28.133,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:05,8700,391,111,82,198,28.3887,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:06,8800,391,111,84,196,28.3887,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:06,8900,391,112,85,194,28.6445,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:06,9000,391,112,88,191,28.6445,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:06,9100,391,113,90,188,28.9003,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:06,9200,391,114,90,187,29.156,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:06,9300,391,115,93,183,29.4118,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:06,9400,391,118,97,176,30.179,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:06,9500,391,118,102,171,30.179,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:06,9600,391,120,104,167,30.6905,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:06,9700,391,120,105,166,30.6905,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:06,9800,391,120,107,164,30.6905,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:06,9900,391,122,111,158,31.202,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:06,10000,391,122,113,156,31.202,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:06,10100,391,123,115,153,31.4578,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:06,10200,391,126,124,141,32.2251,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:06,10300,391,126,128,137,32.2251,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
2016-12-25_13:06,10400,391,126,132,133,32.2251,7332,3,2.97375e+08,1.3428e+08,1.03479e+08,8.84147e+07,8.04821e+07,6.47649e+07,6.05002e+07,3.1526e+07,3.07934e+07,2.52546e+07
